cluster_label,img_path
14,./LC25000/lung_aca/lungaca1533.jpeg
14,./LC25000/lung_aca/lungaca1891.jpeg
14,./LC25000/lung_aca/lungaca1957.jpeg
14,./LC25000/lung_aca/lungaca2378.jpeg
14,./LC25000/lung_aca/lungaca2686.jpeg
14,./LC25000/lung_aca/lungaca2919.jpeg
14,./LC25000/lung_aca/lungaca3331.jpeg
14,./LC25000/lung_aca/lungaca398.jpeg
14,./LC25000/lung_aca/lungaca4002.jpeg
14,./LC25000/lung_aca/lungaca4183.jpeg
14,./LC25000/lung_aca/lungaca4239.jpeg
14,./LC25000/lung_aca/lungaca4477.jpeg
14,./LC25000/lung_aca/lungaca456.jpeg
14,./LC25000/lung_aca/lungaca4886.jpeg
14,./LC25000/lung_aca/lungaca4996.jpeg
14,./LC25000/lung_aca/lungaca515.jpeg
14,./LC25000/lung_aca/lungaca632.jpeg
14,./LC25000/lung_aca/lungaca690.jpeg
14,./LC25000/lung_aca/lungaca745.jpeg
15,./LC25000/lung_aca/lungaca1057.jpeg
15,./LC25000/lung_aca/lungaca1220.jpeg
15,./LC25000/lung_aca/lungaca124.jpeg
15,./LC25000/lung_aca/lungaca1386.jpeg
15,./LC25000/lung_aca/lungaca1510.jpeg
15,./LC25000/lung_aca/lungaca1927.jpeg
15,./LC25000/lung_aca/lungaca2116.jpeg
15,./LC25000/lung_aca/lungaca2417.jpeg
15,./LC25000/lung_aca/lungaca305.jpeg
15,./LC25000/lung_aca/lungaca3614.jpeg
15,./LC25000/lung_aca/lungaca3615.jpeg
15,./LC25000/lung_aca/lungaca3616.jpeg
15,./LC25000/lung_aca/lungaca3731.jpeg
15,./LC25000/lung_aca/lungaca4211.jpeg
15,./LC25000/lung_aca/lungaca4212.jpeg
15,./LC25000/lung_aca/lungaca4870.jpeg
15,./LC25000/lung_aca/lungaca4871.jpeg
15,./LC25000/lung_aca/lungaca607.jpeg
16,./LC25000/lung_aca/lungaca1427.jpeg
16,./LC25000/lung_aca/lungaca2028.jpeg
16,./LC25000/lung_aca/lungaca2149.jpeg
16,./LC25000/lung_aca/lungaca2265.jpeg
16,./LC25000/lung_aca/lungaca2450.jpeg
16,./LC25000/lung_aca/lungaca3050.jpeg
16,./LC25000/lung_aca/lungaca3475.jpeg
16,./LC25000/lung_aca/lungaca3532.jpeg
16,./LC25000/lung_aca/lungaca3533.jpeg
16,./LC25000/lung_aca/lungaca3891.jpeg
16,./LC25000/lung_aca/lungaca411.jpeg
16,./LC25000/lung_aca/lungaca4252.jpeg
16,./LC25000/lung_aca/lungaca4369.jpeg
16,./LC25000/lung_aca/lungaca4429.jpeg
16,./LC25000/lung_aca/lungaca4544.jpeg
16,./LC25000/lung_aca/lungaca4545.jpeg
16,./LC25000/lung_aca/lungaca4609.jpeg
16,./LC25000/lung_aca/lungaca524.jpeg
16,./LC25000/lung_aca/lungaca866.jpeg
17,./LC25000/lung_aca/lungaca1117.jpeg
17,./LC25000/lung_aca/lungaca1118.jpeg
17,./LC25000/lung_aca/lungaca138.jpeg
17,./LC25000/lung_aca/lungaca1946.jpeg
17,./LC25000/lung_aca/lungaca2006.jpeg
17,./LC25000/lung_aca/lungaca2607.jpeg
17,./LC25000/lung_aca/lungaca2968.jpeg
17,./LC25000/lung_aca/lungaca3137.jpeg
17,./LC25000/lung_aca/lungaca3268.jpeg
17,./LC25000/lung_aca/lungaca384.jpeg
17,./LC25000/lung_aca/lungaca3928.jpeg
17,./LC25000/lung_aca/lungaca3988.jpeg
17,./LC25000/lung_aca/lungaca4171.jpeg
17,./LC25000/lung_aca/lungaca4526.jpeg
17,./LC25000/lung_aca/lungaca4938.jpeg
18,./LC25000/lung_aca/lungaca1106.jpeg
18,./LC25000/lung_aca/lungaca1353.jpeg
18,./LC25000/lung_aca/lungaca1580.jpeg
18,./LC25000/lung_aca/lungaca1598.jpeg
18,./LC25000/lung_aca/lungaca1749.jpeg
18,./LC25000/lung_aca/lungaca1773.jpeg
18,./LC25000/lung_aca/lungaca1804.jpeg
18,./LC25000/lung_aca/lungaca1830.jpeg
18,./LC25000/lung_aca/lungaca1929.jpeg
18,./LC25000/lung_aca/lungaca1956.jpeg
18,./LC25000/lung_aca/lungaca2227.jpeg
18,./LC25000/lung_aca/lungaca2228.jpeg
18,./LC25000/lung_aca/lungaca2290.jpeg
18,./LC25000/lung_aca/lungaca2291.jpeg
18,./LC25000/lung_aca/lungaca2313.jpeg
18,./LC25000/lung_aca/lungaca2531.jpeg
18,./LC25000/lung_aca/lungaca2594.jpeg
18,./LC25000/lung_aca/lungaca2901.jpeg
18,./LC25000/lung_aca/lungaca306.jpeg
18,./LC25000/lung_aca/lungaca3310.jpeg
18,./LC25000/lung_aca/lungaca3758.jpeg
18,./LC25000/lung_aca/lungaca3860.jpeg
18,./LC25000/lung_aca/lungaca3917.jpeg
18,./LC25000/lung_aca/lungaca396.jpeg
18,./LC25000/lung_aca/lungaca397.jpeg
18,./LC25000/lung_aca/lungaca4035.jpeg
18,./LC25000/lung_aca/lungaca4036.jpeg
18,./LC25000/lung_aca/lungaca4057.jpeg
18,./LC25000/lung_aca/lungaca4114.jpeg
18,./LC25000/lung_aca/lungaca4213.jpeg
18,./LC25000/lung_aca/lungaca4330.jpeg
18,./LC25000/lung_aca/lungaca4418.jpeg
18,./LC25000/lung_aca/lungaca4630.jpeg
18,./LC25000/lung_aca/lungaca4716.jpeg
18,./LC25000/lung_aca/lungaca4754.jpeg
18,./LC25000/lung_aca/lungaca4817.jpeg
18,./LC25000/lung_aca/lungaca4818.jpeg
18,./LC25000/lung_aca/lungaca4995.jpeg
18,./LC25000/lung_aca/lungaca839.jpeg
18,./LC25000/lung_aca/lungaca891.jpeg
19,./LC25000/lung_aca/lungaca1308.jpeg
19,./LC25000/lung_aca/lungaca1309.jpeg
19,./LC25000/lung_aca/lungaca1546.jpeg
19,./LC25000/lung_aca/lungaca1547.jpeg
19,./LC25000/lung_aca/lungaca1673.jpeg
19,./LC25000/lung_aca/lungaca1723.jpeg
19,./LC25000/lung_aca/lungaca2090.jpeg
19,./LC25000/lung_aca/lungaca2148.jpeg
19,./LC25000/lung_aca/lungaca2264.jpeg
19,./LC25000/lung_aca/lungaca2505.jpeg
19,./LC25000/lung_aca/lungaca3287.jpeg
19,./LC25000/lung_aca/lungaca345.jpeg
19,./LC25000/lung_aca/lungaca3770.jpeg
19,./LC25000/lung_aca/lungaca3890.jpeg
19,./LC25000/lung_aca/lungaca4069.jpeg
19,./LC25000/lung_aca/lungaca42.jpeg
19,./LC25000/lung_aca/lungaca43.jpeg
19,./LC25000/lung_aca/lungaca4428.jpeg
19,./LC25000/lung_aca/lungaca4486.jpeg
19,./LC25000/lung_aca/lungaca4608.jpeg
19,./LC25000/lung_aca/lungaca4666.jpeg
19,./LC25000/lung_aca/lungaca756.jpeg
20,./LC25000/lung_aca/lungaca1088.jpeg
20,./LC25000/lung_aca/lungaca13.jpeg
20,./LC25000/lung_aca/lungaca1435.jpeg
20,./LC25000/lung_aca/lungaca1678.jpeg
20,./LC25000/lung_aca/lungaca2033.jpeg
20,./LC25000/lung_aca/lungaca2632.jpeg
20,./LC25000/lung_aca/lungaca2881.jpeg
20,./LC25000/lung_aca/lungaca3238.jpeg
20,./LC25000/lung_aca/lungaca3239.jpeg
20,./LC25000/lung_aca/lungaca3652.jpeg
20,./LC25000/lung_aca/lungaca3653.jpeg
20,./LC25000/lung_aca/lungaca4079.jpeg
20,./LC25000/lung_aca/lungaca4080.jpeg
20,./LC25000/lung_aca/lungaca4374.jpeg
20,./LC25000/lung_aca/lungaca4435.jpeg
20,./LC25000/lung_aca/lungaca4436.jpeg
20,./LC25000/lung_aca/lungaca4492.jpeg
20,./LC25000/lung_aca/lungaca4854.jpeg
20,./LC25000/lung_aca/lungaca766.jpeg
20,./LC25000/lung_aca/lungaca819.jpeg
21,./LC25000/lung_aca/lungaca1109.jpeg
21,./LC25000/lung_aca/lungaca1278.jpeg
21,./LC25000/lung_aca/lungaca1512.jpeg
21,./LC25000/lung_aca/lungaca1513.jpeg
21,./LC25000/lung_aca/lungaca1805.jpeg
21,./LC25000/lung_aca/lungaca2173.jpeg
21,./LC25000/lung_aca/lungaca2174.jpeg
21,./LC25000/lung_aca/lungaca2294.jpeg
21,./LC25000/lung_aca/lungaca2350.jpeg
21,./LC25000/lung_aca/lungaca2351.jpeg
21,./LC25000/lung_aca/lungaca2420.jpeg
21,./LC25000/lung_aca/lungaca248.jpeg
21,./LC25000/lung_aca/lungaca3260.jpeg
21,./LC25000/lung_aca/lungaca3502.jpeg
21,./LC25000/lung_aca/lungaca3734.jpeg
21,./LC25000/lung_aca/lungaca3920.jpeg
21,./LC25000/lung_aca/lungaca4096.jpeg
21,./LC25000/lung_aca/lungaca4215.jpeg
21,./LC25000/lung_aca/lungaca4216.jpeg
21,./LC25000/lung_aca/lungaca4760.jpeg
21,./LC25000/lung_aca/lungaca4761.jpeg
21,./LC25000/lung_aca/lungaca4762.jpeg
22,./LC25000/lung_aca/lungaca1048.jpeg
22,./LC25000/lung_aca/lungaca1373.jpeg
22,./LC25000/lung_aca/lungaca1438.jpeg
22,./LC25000/lung_aca/lungaca1439.jpeg
22,./LC25000/lung_aca/lungaca1561.jpeg
22,./LC25000/lung_aca/lungaca1731.jpeg
22,./LC25000/lung_aca/lungaca1847.jpeg
22,./LC25000/lung_aca/lungaca2035.jpeg
22,./LC25000/lung_aca/lungaca2457.jpeg
22,./LC25000/lung_aca/lungaca2635.jpeg
22,./LC25000/lung_aca/lungaca2933.jpeg
22,./LC25000/lung_aca/lungaca2934.jpeg
22,./LC25000/lung_aca/lungaca3109.jpeg
22,./LC25000/lung_aca/lungaca3176.jpeg
22,./LC25000/lung_aca/lungaca3177.jpeg
22,./LC25000/lung_aca/lungaca3412.jpeg
22,./LC25000/lung_aca/lungaca3539.jpeg
22,./LC25000/lung_aca/lungaca356.jpeg
22,./LC25000/lung_aca/lungaca3712.jpeg
22,./LC25000/lung_aca/lungaca3713.jpeg
22,./LC25000/lung_aca/lungaca4015.jpeg
22,./LC25000/lung_aca/lungaca418.jpeg
22,./LC25000/lung_aca/lungaca4195.jpeg
22,./LC25000/lung_aca/lungaca4437.jpeg
22,./LC25000/lung_aca/lungaca4737.jpeg
22,./LC25000/lung_aca/lungaca4908.jpeg
22,./LC25000/lung_aca/lungaca50.jpeg
22,./LC25000/lung_aca/lungaca820.jpeg
22,./LC25000/lung_aca/lungaca872.jpeg
22,./LC25000/lung_aca/lungaca932.jpeg
23,./LC25000/lung_aca/lungaca1102.jpeg
23,./LC25000/lung_aca/lungaca1103.jpeg
23,./LC25000/lung_aca/lungaca1632.jpeg
23,./LC25000/lung_aca/lungaca1861.jpeg
23,./LC25000/lung_aca/lungaca189.jpeg
23,./LC25000/lung_aca/lungaca2114.jpeg
23,./LC25000/lung_aca/lungaca2288.jpeg
23,./LC25000/lung_aca/lungaca241.jpeg
23,./LC25000/lung_aca/lungaca2414.jpeg
23,./LC25000/lung_aca/lungaca2415.jpeg
23,./LC25000/lung_aca/lungaca2472.jpeg
23,./LC25000/lung_aca/lungaca2590.jpeg
23,./LC25000/lung_aca/lungaca2656.jpeg
23,./LC25000/lung_aca/lungaca2897.jpeg
23,./LC25000/lung_aca/lungaca3018.jpeg
23,./LC25000/lung_aca/lungaca3125.jpeg
23,./LC25000/lung_aca/lungaca3126.jpeg
23,./LC25000/lung_aca/lungaca3307.jpeg
23,./LC25000/lung_aca/lungaca3308.jpeg
23,./LC25000/lung_aca/lungaca3366.jpeg
23,./LC25000/lung_aca/lungaca3608.jpeg
23,./LC25000/lung_aca/lungaca369.jpeg
23,./LC25000/lung_aca/lungaca3794.jpeg
23,./LC25000/lung_aca/lungaca4031.jpeg
23,./LC25000/lung_aca/lungaca4092.jpeg
23,./LC25000/lung_aca/lungaca4206.jpeg
23,./LC25000/lung_aca/lungaca431.jpeg
23,./LC25000/lung_aca/lungaca432.jpeg
23,./LC25000/lung_aca/lungaca4328.jpeg
23,./LC25000/lung_aca/lungaca4975.jpeg
23,./LC25000/lung_aca/lungaca605.jpeg
23,./LC25000/lung_aca/lungaca949.jpeg
24,./LC25000/lung_aca/lungaca1005.jpeg
24,./LC25000/lung_aca/lungaca1159.jpeg
24,./LC25000/lung_aca/lungaca1173.jpeg
24,./LC25000/lung_aca/lungaca1342.jpeg
24,./LC25000/lung_aca/lungaca1405.jpeg
24,./LC25000/lung_aca/lungaca1406.jpeg
24,./LC25000/lung_aca/lungaca1522.jpeg
24,./LC25000/lung_aca/lungaca1813.jpeg
24,./LC25000/lung_aca/lungaca1945.jpeg
24,./LC25000/lung_aca/lungaca2053.jpeg
24,./LC25000/lung_aca/lungaca2054.jpeg
24,./LC25000/lung_aca/lungaca2241.jpeg
24,./LC25000/lung_aca/lungaca2289.jpeg
