cluster_label,img_path
3,./LC25000/colon_n/colonn1404.jpeg
3,./LC25000/colon_n/colonn2032.jpeg
3,./LC25000/colon_n/colonn238.jpeg
3,./LC25000/colon_n/colonn2716.jpeg
3,./LC25000/colon_n/colonn2956.jpeg
3,./LC25000/colon_n/colonn3349.jpeg
3,./LC25000/colon_n/colonn3462.jpeg
3,./LC25000/colon_n/colonn359.jpeg
3,./LC25000/colon_n/colonn3645.jpeg
3,./LC25000/colon_n/colonn3986.jpeg
3,./LC25000/colon_n/colonn4052.jpeg
3,./LC25000/colon_n/colonn4387.jpeg
3,./LC25000/colon_n/colonn4506.jpeg
3,./LC25000/colon_n/colonn939.jpeg
4,./LC25000/colon_n/colonn1002.jpeg
4,./LC25000/colon_n/colonn1063.jpeg
4,./LC25000/colon_n/colonn1232.jpeg
4,./LC25000/colon_n/colonn1457.jpeg
4,./LC25000/colon_n/colonn1692.jpeg
4,./LC25000/colon_n/colonn1808.jpeg
4,./LC25000/colon_n/colonn1918.jpeg
4,./LC25000/colon_n/colonn2495.jpeg
4,./LC25000/colon_n/colonn3356.jpeg
4,./LC25000/colon_n/colonn3591.jpeg
4,./LC25000/colon_n/colonn3653.jpeg
4,./LC25000/colon_n/colonn3825.jpeg
4,./LC25000/colon_n/colonn417.jpeg
4,./LC25000/colon_n/colonn4396.jpeg
4,./LC25000/colon_n/colonn4520.jpeg
4,./LC25000/colon_n/colonn59.jpeg
4,./LC25000/colon_n/colonn658.jpeg
4,./LC25000/colon_n/colonn835.jpeg
5,./LC25000/colon_n/colonn1008.jpeg
5,./LC25000/colon_n/colonn1348.jpeg
5,./LC25000/colon_n/colonn1520.jpeg
5,./LC25000/colon_n/colonn2221.jpeg
5,./LC25000/colon_n/colonn2266.jpeg
5,./LC25000/colon_n/colonn3362.jpeg
5,./LC25000/colon_n/colonn3598.jpeg
5,./LC25000/colon_n/colonn3705.jpeg
5,./LC25000/colon_n/colonn3775.jpeg
5,./LC25000/colon_n/colonn3947.jpeg
5,./LC25000/colon_n/colonn3948.jpeg
5,./LC25000/colon_n/colonn4064.jpeg
5,./LC25000/colon_n/colonn4294.jpeg
5,./LC25000/colon_n/colonn4344.jpeg
5,./LC25000/colon_n/colonn4402.jpeg
5,./LC25000/colon_n/colonn4403.jpeg
5,./LC25000/colon_n/colonn4646.jpeg
5,./LC25000/colon_n/colonn4696.jpeg
5,./LC25000/colon_n/colonn480.jpeg
5,./LC25000/colon_n/colonn665.jpeg
5,./LC25000/colon_n/colonn67.jpeg
5,./LC25000/colon_n/colonn790.jpeg
6,./LC25000/colon_n/colonn1080.jpeg
6,./LC25000/colon_n/colonn1881.jpeg
6,./LC25000/colon_n/colonn2005.jpeg
6,./LC25000/colon_n/colonn205.jpeg
6,./LC25000/colon_n/colonn2110.jpeg
6,./LC25000/colon_n/colonn2403.jpeg
6,./LC25000/colon_n/colonn264.jpeg
6,./LC25000/colon_n/colonn3154.jpeg
6,./LC25000/colon_n/colonn325.jpeg
6,./LC25000/colon_n/colonn326.jpeg
6,./LC25000/colon_n/colonn327.jpeg
6,./LC25000/colon_n/colonn3381.jpeg
6,./LC25000/colon_n/colonn3484.jpeg
6,./LC25000/colon_n/colonn387.jpeg
6,./LC25000/colon_n/colonn4131.jpeg
6,./LC25000/colon_n/colonn441.jpeg
6,./LC25000/colon_n/colonn4423.jpeg
6,./LC25000/colon_n/colonn609.jpeg
6,./LC25000/colon_n/colonn683.jpeg
7,./LC25000/colon_n/colonn1109.jpeg
7,./LC25000/colon_n/colonn1331.jpeg
7,./LC25000/colon_n/colonn1391.jpeg
7,./LC25000/colon_n/colonn1557.jpeg
7,./LC25000/colon_n/colonn1668.jpeg
7,./LC25000/colon_n/colonn1960.jpeg
7,./LC25000/colon_n/colonn2076.jpeg
7,./LC25000/colon_n/colonn2422.jpeg
7,./LC25000/colon_n/colonn2424.jpeg
7,./LC25000/colon_n/colonn2650.jpeg
7,./LC25000/colon_n/colonn2706.jpeg
7,./LC25000/colon_n/colonn2767.jpeg
7,./LC25000/colon_n/colonn2768.jpeg
7,./LC25000/colon_n/colonn285.jpeg
7,./LC25000/colon_n/colonn2891.jpeg
7,./LC25000/colon_n/colonn2892.jpeg
7,./LC25000/colon_n/colonn2998.jpeg
7,./LC25000/colon_n/colonn3111.jpeg
7,./LC25000/colon_n/colonn3173.jpeg
7,./LC25000/colon_n/colonn3330.jpeg
7,./LC25000/colon_n/colonn3397.jpeg
7,./LC25000/colon_n/colonn349.jpeg
7,./LC25000/colon_n/colonn350.jpeg
7,./LC25000/colon_n/colonn351.jpeg
7,./LC25000/colon_n/colonn3748.jpeg
7,./LC25000/colon_n/colonn3981.jpeg
7,./LC25000/colon_n/colonn403.jpeg
7,./LC25000/colon_n/colonn42.jpeg
7,./LC25000/colon_n/colonn4324.jpeg
7,./LC25000/colon_n/colonn4325.jpeg
7,./LC25000/colon_n/colonn4380.jpeg
7,./LC25000/colon_n/colonn4436.jpeg
7,./LC25000/colon_n/colonn461.jpeg
7,./LC25000/colon_n/colonn4617.jpeg
7,./LC25000/colon_n/colonn4791.jpeg
7,./LC25000/colon_n/colonn4900.jpeg
7,./LC25000/colon_n/colonn4947.jpeg
7,./LC25000/colon_n/colonn516.jpeg
7,./LC25000/colon_n/colonn571.jpeg
7,./LC25000/colon_n/colonn572.jpeg
7,./LC25000/colon_n/colonn573.jpeg
7,./LC25000/colon_n/colonn574.jpeg
7,./LC25000/colon_n/colonn759.jpeg
7,./LC25000/colon_n/colonn990.jpeg
8,./LC25000/colon_n/colonn1056.jpeg
8,./LC25000/colon_n/colonn1166.jpeg
8,./LC25000/colon_n/colonn1223.jpeg
8,./LC25000/colon_n/colonn1735.jpeg
8,./LC25000/colon_n/colonn1844.jpeg
8,./LC25000/colon_n/colonn1845.jpeg
8,./LC25000/colon_n/colonn1969.jpeg
8,./LC25000/colon_n/colonn2140.jpeg
8,./LC25000/colon_n/colonn2198.jpeg
8,./LC25000/colon_n/colonn2367.jpeg
8,./LC25000/colon_n/colonn2482.jpeg
8,./LC25000/colon_n/colonn2836.jpeg
8,./LC25000/colon_n/colonn3519.jpeg
8,./LC25000/colon_n/colonn355.jpeg
8,./LC25000/colon_n/colonn3635.jpeg
8,./LC25000/colon_n/colonn3869.jpeg
8,./LC25000/colon_n/colonn3984.jpeg
8,./LC25000/colon_n/colonn4329.jpeg
8,./LC25000/colon_n/colonn4684.jpeg
8,./LC25000/colon_n/colonn4951.jpeg
8,./LC25000/colon_n/colonn641.jpeg
8,./LC25000/colon_n/colonn701.jpeg
8,./LC25000/colon_n/colonn822.jpeg
8,./LC25000/colon_n/colonn934.jpeg
8,./LC25000/colon_n/colonn935.jpeg
8,./LC25000/colon_n/colonn936.jpeg
8,./LC25000/colon_n/colonn993.jpeg
9,./LC25000/colon_n/colonn1025.jpeg
9,./LC25000/colon_n/colonn1026.jpeg
9,./LC25000/colon_n/colonn1027.jpeg
9,./LC25000/colon_n/colonn144.jpeg
9,./LC25000/colon_n/colonn1586.jpeg
9,./LC25000/colon_n/colonn1821.jpeg
9,./LC25000/colon_n/colonn1878.jpeg
9,./LC25000/colon_n/colonn1937.jpeg
9,./LC25000/colon_n/colonn203.jpeg
9,./LC25000/colon_n/colonn23.jpeg
9,./LC25000/colon_n/colonn2400.jpeg
9,./LC25000/colon_n/colonn3085.jpeg
9,./LC25000/colon_n/colonn3258.jpeg
9,./LC25000/colon_n/colonn3482.jpeg
9,./LC25000/colon_n/colonn4420.jpeg
9,./LC25000/colon_n/colonn4541.jpeg
9,./LC25000/colon_n/colonn4819.jpeg
9,./LC25000/colon_n/colonn491.jpeg
9,./LC25000/colon_n/colonn682.jpeg
9,./LC25000/colon_n/colonn732.jpeg
9,./LC25000/colon_n/colonn913.jpeg
9,./LC25000/colon_n/colonn94.jpeg
10,./LC25000/colon_n/colonn1318.jpeg
10,./LC25000/colon_n/colonn1319.jpeg
10,./LC25000/colon_n/colonn1488.jpeg
10,./LC25000/colon_n/colonn1489.jpeg
10,./LC25000/colon_n/colonn1550.jpeg
10,./LC25000/colon_n/colonn1777.jpeg
10,./LC25000/colon_n/colonn2185.jpeg
10,./LC25000/colon_n/colonn2296.jpeg
10,./LC25000/colon_n/colonn2357.jpeg
10,./LC25000/colon_n/colonn2416.jpeg
10,./LC25000/colon_n/colonn2586.jpeg
10,./LC25000/colon_n/colonn2587.jpeg
10,./LC25000/colon_n/colonn273.jpeg
10,./LC25000/colon_n/colonn3272.jpeg
10,./LC25000/colon_n/colonn341.jpeg
10,./LC25000/colon_n/colonn3440.jpeg
10,./LC25000/colon_n/colonn3504.jpeg
10,./LC25000/colon_n/colonn3627.jpeg
10,./LC25000/colon_n/colonn3742.jpeg
10,./LC25000/colon_n/colonn3971.jpeg
10,./LC25000/colon_n/colonn4204.jpeg
10,./LC25000/colon_n/colonn4205.jpeg
10,./LC25000/colon_n/colonn4259.jpeg
10,./LC25000/colon_n/colonn4378.jpeg
10,./LC25000/colon_n/colonn4832.jpeg
10,./LC25000/colon_n/colonn4892.jpeg
10,./LC25000/colon_n/colonn4998.jpeg
10,./LC25000/colon_n/colonn4999.jpeg
10,./LC25000/colon_n/colonn628.jpeg
10,./LC25000/colon_n/colonn981.jpeg
11,./LC25000/colon_n/colonn1017.jpeg
11,./LC25000/colon_n/colonn1240.jpeg
11,./LC25000/colon_n/colonn1927.jpeg
11,./LC25000/colon_n/colonn2566.jpeg
11,./LC25000/colon_n/colonn2976.jpeg
11,./LC25000/colon_n/colonn3779.jpeg
11,./LC25000/colon_n/colonn4066.jpeg
11,./LC25000/colon_n/colonn4300.jpeg
11,./LC25000/colon_n/colonn4468.jpeg
12,./LC25000/colon_n/colonn10.jpeg
12,./LC25000/colon_n/colonn1231.jpeg
12,./LC25000/colon_n/colonn131.jpeg
12,./LC25000/colon_n/colonn132.jpeg
12,./LC25000/colon_n/colonn1625.jpeg
12,./LC25000/colon_n/colonn1807.jpeg
12,./LC25000/colon_n/colonn1917.jpeg
12,./LC25000/colon_n/colonn2088.jpeg
12,./LC25000/colon_n/colonn2151.jpeg
12,./LC25000/colon_n/colonn2259.jpeg
12,./LC25000/colon_n/colonn241.jpeg
12,./LC25000/colon_n/colonn2438.jpeg
12,./LC25000/colon_n/colonn2722.jpeg
12,./LC25000/colon_n/colonn3247.jpeg
12,./LC25000/colon_n/colonn3589.jpeg
12,./LC25000/colon_n/colonn3878.jpeg
12,./LC25000/colon_n/colonn3937.jpeg
12,./LC25000/colon_n/colonn3990.jpeg
12,./LC25000/colon_n/colonn3991.jpeg
12,./LC25000/colon_n/colonn4111.jpeg
12,./LC25000/colon_n/colonn4284.jpeg
12,./LC25000/colon_n/colonn4454.jpeg
12,./LC25000/colon_n/colonn4744.jpeg
12,./LC25000/colon_n/colonn831.jpeg
12,./LC25000/colon_n/colonn832.jpeg
13,./LC25000/colon_n/colonn112.jpeg
13,./LC25000/colon_n/colonn113.jpeg
13,./LC25000/colon_n/colonn1393.jpeg
13,./LC25000/colon_n/colonn1962.jpeg
13,./LC25000/colon_n/colonn2025.jpeg
13,./LC25000/colon_n/colonn229.jpeg
13,./LC25000/colon_n/colonn2477.jpeg
13,./LC25000/colon_n/colonn2831.jpeg
13,./LC25000/colon_n/colonn2946.jpeg
13,./LC25000/colon_n/colonn3002.jpeg
13,./LC25000/colon_n/colonn3003.jpeg
13,./LC25000/colon_n/colonn3114.jpeg
13,./LC25000/colon_n/colonn3332.jpeg
13,./LC25000/colon_n/colonn3515.jpeg
13,./LC25000/colon_n/colonn3571.jpeg
13,./LC25000/colon_n/colonn3749.jpeg
13,./LC25000/colon_n/colonn4151.jpeg
13,./LC25000/colon_n/colonn4269.jpeg
13,./LC25000/colon_n/colonn4383.jpeg
13,./LC25000/colon_n/colonn4438.jpeg
13,./LC25000/colon_n/colonn4497.jpeg
13,./LC25000/colon_n/colonn4619.jpeg
13,./LC25000/colon_n/colonn4948.jpeg
13,./LC25000/colon_n/colonn760.jpeg
14,./LC25000/colon_n/colonn1007.jpeg
14,./LC25000/colon_n/colonn1185.jpeg
14,./LC25000/colon_n/colonn1752.jpeg
14,./LC25000/colon_n/colonn1812.jpeg
14,./LC25000/colon_n/colonn2045.jpeg
14,./LC25000/colon_n/colonn2157.jpeg
14,./LC25000/colon_n/colonn2216.jpeg
14,./LC25000/colon_n/colonn2326.jpeg
14,./LC25000/colon_n/colonn2784.jpeg
14,./LC25000/colon_n/colonn3026.jpeg
14,./LC25000/colon_n/colonn3135.jpeg
14,./LC25000/colon_n/colonn3193.jpeg
14,./LC25000/colon_n/colonn3361.jpeg
14,./LC25000/colon_n/colonn3596.jpeg
14,./LC25000/colon_n/colonn4343.jpeg
14,./LC25000/colon_n/colonn4579.jpeg
14,./LC25000/colon_n/colonn477.jpeg
15,./LC25000/colon_n/colonn1284.jpeg
15,./LC25000/colon_n/colonn1343.jpeg
15,./LC25000/colon_n/colonn1567.jpeg
15,./LC25000/colon_n/colonn1689.jpeg
15,./LC25000/colon_n/colonn2382.jpeg
15,./LC25000/colon_n/colonn2720.jpeg
15,./LC25000/colon_n/colonn2847.jpeg
15,./LC25000/colon_n/colonn2848.jpeg
15,./LC25000/colon_n/colonn3126.jpeg
15,./LC25000/colon_n/colonn3288.jpeg
15,./LC25000/colon_n/colonn3651.jpeg
15,./LC25000/colon_n/colonn367.jpeg
15,./LC25000/colon_n/colonn415.jpeg
15,./LC25000/colon_n/colonn4283.jpeg
15,./LC25000/colon_n/colonn4336.jpeg
15,./LC25000/colon_n/colonn4573.jpeg
15,./LC25000/colon_n/colonn4634.jpeg
15,./LC25000/colon_n/colonn4801.jpeg
15,./LC25000/colon_n/colonn657.jpeg
15,./LC25000/colon_n/colonn777.jpeg
15,./LC25000/colon_n/colonn829.jpeg
16,./LC25000/colon_n/colonn1054.jpeg
16,./LC25000/colon_n/colonn1221.jpeg
16,./LC25000/colon_n/colonn1733.jpeg
16,./LC25000/colon_n/colonn1734.jpeg
16,./LC25000/colon_n/colonn2081.jpeg
16,./LC25000/colon_n/colonn2597.jpeg
16,./LC25000/colon_n/colonn2833.jpeg
16,./LC25000/colon_n/colonn288.jpeg
16,./LC25000/colon_n/colonn3118.jpeg
16,./LC25000/colon_n/colonn3751.jpeg
16,./LC25000/colon_n/colonn3868.jpeg
16,./LC25000/colon_n/colonn4153.jpeg
16,./LC25000/colon_n/colonn4327.jpeg
16,./LC25000/colon_n/colonn765.jpeg
17,./LC25000/colon_n/colonn1115.jpeg
17,./LC25000/colon_n/colonn1277.jpeg
17,./LC25000/colon_n/colonn1278.jpeg
17,./LC25000/colon_n/colonn1335.jpeg
17,./LC25000/colon_n/colonn1852.jpeg
17,./LC25000/colon_n/colonn2030.jpeg
17,./LC25000/colon_n/colonn2146.jpeg
17,./LC25000/colon_n/colonn2147.jpeg
17,./LC25000/colon_n/colonn2372.jpeg
17,./LC25000/colon_n/colonn2430.jpeg
17,./LC25000/colon_n/colonn2601.jpeg
17,./LC25000/colon_n/colonn2656.jpeg
17,./LC25000/colon_n/colonn2714.jpeg
17,./LC25000/colon_n/colonn2773.jpeg
17,./LC25000/colon_n/colonn3060.jpeg
17,./LC25000/colon_n/colonn3236.jpeg
17,./LC25000/colon_n/colonn3345.jpeg
17,./LC25000/colon_n/colonn3640.jpeg
17,./LC25000/colon_n/colonn3813.jpeg
17,./LC25000/colon_n/colonn4272.jpeg
17,./LC25000/colon_n/colonn4443.jpeg
17,./LC25000/colon_n/colonn4626.jpeg
17,./LC25000/colon_n/colonn4686.jpeg
17,./LC25000/colon_n/colonn4955.jpeg
17,./LC25000/colon_n/colonn51.jpeg
17,./LC25000/colon_n/colonn526.jpeg
17,./LC25000/colon_n/colonn646.jpeg
17,./LC25000/colon_n/colonn706.jpeg
17,./LC25000/colon_n/colonn769.jpeg
17,./LC25000/colon_n/colonn938.jpeg
18,./LC25000/colon_n/colonn1400.jpeg
18,./LC25000/colon_n/colonn1680.jpeg
18,./LC25000/colon_n/colonn1851.jpeg
18,./LC25000/colon_n/colonn1973.jpeg
18,./LC25000/colon_n/colonn2083.jpeg
18,./LC25000/colon_n/colonn2544.jpeg
18,./LC25000/colon_n/colonn2772.jpeg
18,./LC25000/colon_n/colonn2841.jpeg
18,./LC25000/colon_n/colonn2905.jpeg
18,./LC25000/colon_n/colonn2954.jpeg
18,./LC25000/colon_n/colonn3011.jpeg
18,./LC25000/colon_n/colonn3059.jpeg
18,./LC25000/colon_n/colonn3121.jpeg
18,./LC25000/colon_n/colonn3344.jpeg
18,./LC25000/colon_n/colonn3460.jpeg
18,./LC25000/colon_n/colonn3581.jpeg
18,./LC25000/colon_n/colonn3694.jpeg
18,./LC25000/colon_n/colonn3812.jpeg
18,./LC25000/colon_n/colonn412.jpeg
18,./LC25000/colon_n/colonn413.jpeg
18,./LC25000/colon_n/colonn4156.jpeg
18,./LC25000/colon_n/colonn4157.jpeg
18,./LC25000/colon_n/colonn4158.jpeg
18,./LC25000/colon_n/colonn4844.jpeg
18,./LC25000/colon_n/colonn705.jpeg
19,./LC25000/colon_n/colonn104.jpeg
19,./LC25000/colon_n/colonn1041.jpeg
19,./LC25000/colon_n/colonn1102.jpeg
19,./LC25000/colon_n/colonn1156.jpeg
19,./LC25000/colon_n/colonn1211.jpeg
19,./LC25000/colon_n/colonn1379.jpeg
19,./LC25000/colon_n/colonn1654.jpeg
19,./LC25000/colon_n/colonn1895.jpeg
19,./LC25000/colon_n/colonn2184.jpeg
19,./LC25000/colon_n/colonn2244.jpeg
19,./LC25000/colon_n/colonn2701.jpeg
19,./LC25000/colon_n/colonn2757.jpeg
19,./LC25000/colon_n/colonn2821.jpeg
19,./LC25000/colon_n/colonn2938.jpeg
19,./LC25000/colon_n/colonn339.jpeg
19,./LC25000/colon_n/colonn3565.jpeg
19,./LC25000/colon_n/colonn3625.jpeg
19,./LC25000/colon_n/colonn396.jpeg
19,./LC25000/colon_n/colonn4026.jpeg
19,./LC25000/colon_n/colonn4608.jpeg
19,./LC25000/colon_n/colonn4727.jpeg
19,./LC25000/colon_n/colonn4831.jpeg
19,./LC25000/colon_n/colonn752.jpeg
19,./LC25000/colon_n/colonn753.jpeg
20,./LC25000/colon_n/colonn1053.jpeg
20,./LC25000/colon_n/colonn115.jpeg
20,./LC25000/colon_n/colonn1163.jpeg
20,./LC25000/colon_n/colonn1164.jpeg
20,./LC25000/colon_n/colonn1333.jpeg
20,./LC25000/colon_n/colonn1394.jpeg
20,./LC25000/colon_n/colonn1673.jpeg
20,./LC25000/colon_n/colonn1907.jpeg
20,./LC25000/colon_n/colonn1967.jpeg
20,./LC25000/colon_n/colonn2027.jpeg
20,./LC25000/colon_n/colonn2080.jpeg
20,./LC25000/colon_n/colonn2252.jpeg
20,./LC25000/colon_n/colonn2595.jpeg
20,./LC25000/colon_n/colonn2596.jpeg
20,./LC25000/colon_n/colonn2708.jpeg
20,./LC25000/colon_n/colonn2709.jpeg
20,./LC25000/colon_n/colonn2895.jpeg
20,./LC25000/colon_n/colonn3007.jpeg
20,./LC25000/colon_n/colonn3117.jpeg
20,./LC25000/colon_n/colonn3232.jpeg
20,./LC25000/colon_n/colonn3399.jpeg
20,./LC25000/colon_n/colonn3452.jpeg
20,./LC25000/colon_n/colonn3453.jpeg
20,./LC25000/colon_n/colonn3517.jpeg
20,./LC25000/colon_n/colonn353.jpeg
20,./LC25000/colon_n/colonn3574.jpeg
20,./LC25000/colon_n/colonn3575.jpeg
20,./LC25000/colon_n/colonn3576.jpeg
20,./LC25000/colon_n/colonn3688.jpeg
20,./LC25000/colon_n/colonn3689.jpeg
20,./LC25000/colon_n/colonn3922.jpeg
20,./LC25000/colon_n/colonn4152.jpeg
20,./LC25000/colon_n/colonn4326.jpeg
20,./LC25000/colon_n/colonn4499.jpeg
20,./LC25000/colon_n/colonn4500.jpeg
20,./LC25000/colon_n/colonn4501.jpeg
20,./LC25000/colon_n/colonn4681.jpeg
20,./LC25000/colon_n/colonn4733.jpeg
20,./LC25000/colon_n/colonn4842.jpeg
20,./LC25000/colon_n/colonn4902.jpeg
20,./LC25000/colon_n/colonn4949.jpeg
20,./LC25000/colon_n/colonn762.jpeg
20,./LC25000/colon_n/colonn991.jpeg
21,./LC25000/colon_n/colonn1180.jpeg
21,./LC25000/colon_n/colonn1568.jpeg
21,./LC25000/colon_n/colonn2319.jpeg
21,./LC25000/colon_n/colonn2320.jpeg
21,./LC25000/colon_n/colonn2383.jpeg
21,./LC25000/colon_n/colonn2608.jpeg
21,./LC25000/colon_n/colonn2961.jpeg
21,./LC25000/colon_n/colonn3189.jpeg
21,./LC25000/colon_n/colonn3530.jpeg
21,./LC25000/colon_n/colonn3762.jpeg
21,./LC25000/colon_n/colonn4393.jpeg
21,./LC25000/colon_n/colonn4636.jpeg
21,./LC25000/colon_n/colonn4637.jpeg
21,./LC25000/colon_n/colonn473.jpeg
21,./LC25000/colon_n/colonn4962.jpeg
21,./LC25000/colon_n/colonn534.jpeg
21,./LC25000/colon_n/colonn778.jpeg
22,./LC25000/colon_n/colonn1051.jpeg
22,./LC25000/colon_n/colonn1052.jpeg
22,./LC25000/colon_n/colonn1110.jpeg
22,./LC25000/colon_n/colonn1272.jpeg
22,./LC25000/colon_n/colonn1495.jpeg
22,./LC25000/colon_n/colonn1554.jpeg
22,./LC25000/colon_n/colonn1610.jpeg
22,./LC25000/colon_n/colonn1613.jpeg
22,./LC25000/colon_n/colonn1666.jpeg
22,./LC25000/colon_n/colonn1732.jpeg
22,./LC25000/colon_n/colonn1839.jpeg
22,./LC25000/colon_n/colonn1840.jpeg
22,./LC25000/colon_n/colonn1961.jpeg
22,./LC25000/colon_n/colonn2.jpeg
22,./LC25000/colon_n/colonn2074.jpeg
22,./LC25000/colon_n/colonn2078.jpeg
22,./LC25000/colon_n/colonn2133.jpeg
22,./LC25000/colon_n/colonn2193.jpeg
22,./LC25000/colon_n/colonn2251.jpeg
22,./LC25000/colon_n/colonn2765.jpeg
22,./LC25000/colon_n/colonn2829.jpeg
22,./LC25000/colon_n/colonn286.jpeg
22,./LC25000/colon_n/colonn2887.jpeg
22,./LC25000/colon_n/colonn2944.jpeg
22,./LC25000/colon_n/colonn3329.jpeg
22,./LC25000/colon_n/colonn3331.jpeg
22,./LC25000/colon_n/colonn4208.jpeg
22,./LC25000/colon_n/colonn4209.jpeg
22,./LC25000/colon_n/colonn4268.jpeg
22,./LC25000/colon_n/colonn4381.jpeg
22,./LC25000/colon_n/colonn4566.jpeg
22,./LC25000/colon_n/colonn4676.jpeg
22,./LC25000/colon_n/colonn4790.jpeg
22,./LC25000/colon_n/colonn4901.jpeg
22,./LC25000/colon_n/colonn636.jpeg
22,./LC25000/colon_n/colonn637.jpeg
22,./LC25000/colon_n/colonn818.jpeg
23,./LC25000/colon_n/colonn116.jpeg
23,./LC25000/colon_n/colonn1165.jpeg
23,./LC25000/colon_n/colonn1395.jpeg
23,./LC25000/colon_n/colonn1445.jpeg
23,./LC25000/colon_n/colonn1496.jpeg
23,./LC25000/colon_n/colonn1558.jpeg
23,./LC25000/colon_n/colonn1559.jpeg
23,./LC25000/colon_n/colonn1616.jpeg
23,./LC25000/colon_n/colonn168.jpeg
23,./LC25000/colon_n/colonn1842.jpeg
23,./LC25000/colon_n/colonn1908.jpeg
23,./LC25000/colon_n/colonn1968.jpeg
23,./LC25000/colon_n/colonn2136.jpeg
23,./LC25000/colon_n/colonn2253.jpeg
23,./LC25000/colon_n/colonn2309.jpeg
23,./LC25000/colon_n/colonn232.jpeg
23,./LC25000/colon_n/colonn233.jpeg
23,./LC25000/colon_n/colonn2365.jpeg
23,./LC25000/colon_n/colonn2425.jpeg
23,./LC25000/colon_n/colonn2710.jpeg
23,./LC25000/colon_n/colonn2896.jpeg
23,./LC25000/colon_n/colonn2950.jpeg
23,./LC25000/colon_n/colonn2951.jpeg
23,./LC25000/colon_n/colonn3008.jpeg
23,./LC25000/colon_n/colonn3009.jpeg
23,./LC25000/colon_n/colonn3056.jpeg
23,./LC25000/colon_n/colonn3179.jpeg
23,./LC25000/colon_n/colonn3233.jpeg
23,./LC25000/colon_n/colonn3334.jpeg
23,./LC25000/colon_n/colonn3335.jpeg
23,./LC25000/colon_n/colonn3336.jpeg
23,./LC25000/colon_n/colonn3633.jpeg
23,./LC25000/colon_n/colonn3808.jpeg
23,./LC25000/colon_n/colonn3866.jpeg
23,./LC25000/colon_n/colonn3867.jpeg
23,./LC25000/colon_n/colonn3923.jpeg
23,./LC25000/colon_n/colonn3982.jpeg
23,./LC25000/colon_n/colonn4043.jpeg
23,./LC25000/colon_n/colonn4044.jpeg
23,./LC25000/colon_n/colonn4046.jpeg
23,./LC25000/colon_n/colonn4154.jpeg
23,./LC25000/colon_n/colonn4211.jpeg
23,./LC25000/colon_n/colonn4328.jpeg
23,./LC25000/colon_n/colonn4440.jpeg
23,./LC25000/colon_n/colonn4567.jpeg
23,./LC25000/colon_n/colonn4622.jpeg
23,./LC25000/colon_n/colonn4623.jpeg
