cluster_label,anchor_img_path,comparison_img_path,user_input
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc942.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc3616.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc1825.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc1592.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc4271.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc2544.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc2672.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc3615.jpeg,y
3,./LC25000/lung_scc/lungscc4.jpeg,./LC25000/lung_scc/lungscc4155.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2765.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc4765.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc562.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc4483.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2706.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc1892.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc1593.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2479.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc3559.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc3953.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2939.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc451.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2766.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc1827.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc3617.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2063.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc4191.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc1569.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc4964.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc4192.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2166.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc3008.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc548.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2300.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2105.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc1302.jpeg,n
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc3306.jpeg,y
4,./LC25000/lung_scc/lungscc1810.jpeg,./LC25000/lung_scc/lungscc2901.jpeg,n
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc3395.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc639.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc2617.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc4227.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc3808.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc1476.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc161.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc1194.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc3925.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc1661.jpeg,y
5,./LC25000/lung_scc/lungscc954.jpeg,./LC25000/lung_scc/lungscc3924.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc911.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc1500.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc113.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc3239.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc1156.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc3059.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc1031.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc425.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc2394.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc3652.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc57.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc1800.jpeg,y
6,./LC25000/lung_scc/lungscc1212.jpeg,./LC25000/lung_scc/lungscc4818.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc2046.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc1806.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc3598.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc670.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc2769.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc490.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc616.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc2884.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc1218.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc365.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc2283.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc4947.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc1630.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc4890.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc2045.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc2704.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc2462.jpeg,y
7,./LC25000/lung_scc/lungscc795.jpeg,./LC25000/lung_scc/lungscc3712.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc3494.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc3021.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc3433.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc151.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc2004.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc4210.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc1711.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc1182.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc1951.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc4908.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc1183.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc684.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc383.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc2543.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc3.jpeg,y
8,./LC25000/lung_scc/lungscc4853.jpeg,./LC25000/lung_scc/lungscc872.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc461.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc574.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc2911.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc1312.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc3161.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc3807.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc1475.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc4792.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc332.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc3342.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc331.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc1130.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc2967.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc4225.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc3923.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc1902.jpeg,y
9,./LC25000/lung_scc/lungscc3343.jpeg,./LC25000/lung_scc/lungscc4451.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc3366.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc3056.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc4816.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc2038.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc1153.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc603.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc4758.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc2276.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc3055.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc2392.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc4939.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc1679.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc4700.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc4240.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc2037.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc1863.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc482.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc3237.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc3298.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc3365.jpeg,y
10,./LC25000/lung_scc/lungscc182.jpeg,./LC25000/lung_scc/lungscc1737.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4702.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc1155.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc909.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc973.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc908.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4185.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc907.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc1865.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4124.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc665.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4417.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc3532.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc1384.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc1681.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc3590.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4362.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc2814.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4062.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc184.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4594.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc4186.jpeg,y
11,./LC25000/lung_scc/lungscc2278.jpeg,./LC25000/lung_scc/lungscc2330.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3276.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3512.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc4001.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3694.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc4459.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3817.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc4873.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3576.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc288.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc101.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc289.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc1670.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc2141.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc1079.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc1017.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3513.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3818.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc408.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc409.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc4350.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc2980.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3403.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc3883.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc2979.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc4576.jpeg,y
12,./LC25000/lung_scc/lungscc1433.jpeg,./LC25000/lung_scc/lungscc1852.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc793.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc3661.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc4136.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc3131.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc124.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc4309.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc4252.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc2233.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc1811.jpeg,y
13,./LC25000/lung_scc/lungscc2942.jpeg,./LC25000/lung_scc/lungscc4193.jpeg,y
