cluster_label,img_path
12,./LC25000/colon_aca/colonca4210.jpeg
12,./LC25000/colon_aca/colonca4211.jpeg
12,./LC25000/colon_aca/colonca4280.jpeg
12,./LC25000/colon_aca/colonca4281.jpeg
12,./LC25000/colon_aca/colonca431.jpeg
12,./LC25000/colon_aca/colonca432.jpeg
12,./LC25000/colon_aca/colonca4390.jpeg
12,./LC25000/colon_aca/colonca4391.jpeg
12,./LC25000/colon_aca/colonca4458.jpeg
12,./LC25000/colon_aca/colonca488.jpeg
12,./LC25000/colon_aca/colonca613.jpeg
12,./LC25000/colon_aca/colonca82.jpeg
13,./LC25000/colon_aca/colonca1504.jpeg
13,./LC25000/colon_aca/colonca2402.jpeg
13,./LC25000/colon_aca/colonca2453.jpeg
13,./LC25000/colon_aca/colonca2454.jpeg
13,./LC25000/colon_aca/colonca258.jpeg
13,./LC25000/colon_aca/colonca2636.jpeg
13,./LC25000/colon_aca/colonca2925.jpeg
13,./LC25000/colon_aca/colonca2986.jpeg
13,./LC25000/colon_aca/colonca3105.jpeg
13,./LC25000/colon_aca/colonca321.jpeg
13,./LC25000/colon_aca/colonca322.jpeg
13,./LC25000/colon_aca/colonca323.jpeg
13,./LC25000/colon_aca/colonca3515.jpeg
13,./LC25000/colon_aca/colonca3813.jpeg
13,./LC25000/colon_aca/colonca3814.jpeg
13,./LC25000/colon_aca/colonca386.jpeg
13,./LC25000/colon_aca/colonca4048.jpeg
13,./LC25000/colon_aca/colonca4920.jpeg
13,./LC25000/colon_aca/colonca678.jpeg
14,./LC25000/colon_aca/colonca127.jpeg
14,./LC25000/colon_aca/colonca1546.jpeg
14,./LC25000/colon_aca/colonca2206.jpeg
14,./LC25000/colon_aca/colonca2265.jpeg
14,./LC25000/colon_aca/colonca2315.jpeg
14,./LC25000/colon_aca/colonca2613.jpeg
14,./LC25000/colon_aca/colonca2738.jpeg
14,./LC25000/colon_aca/colonca2855.jpeg
14,./LC25000/colon_aca/colonca2911.jpeg
14,./LC25000/colon_aca/colonca3198.jpeg
14,./LC25000/colon_aca/colonca3441.jpeg
14,./LC25000/colon_aca/colonca3740.jpeg
14,./LC25000/colon_aca/colonca4033.jpeg
14,./LC25000/colon_aca/colonca4148.jpeg
14,./LC25000/colon_aca/colonca4560.jpeg
14,./LC25000/colon_aca/colonca4734.jpeg
14,./LC25000/colon_aca/colonca545.jpeg
14,./LC25000/colon_aca/colonca658.jpeg
14,./LC25000/colon_aca/colonca659.jpeg
14,./LC25000/colon_aca/colonca725.jpeg
15,./LC25000/colon_aca/colonca1035.jpeg
15,./LC25000/colon_aca/colonca1147.jpeg
15,./LC25000/colon_aca/colonca1442.jpeg
15,./LC25000/colon_aca/colonca1631.jpeg
15,./LC25000/colon_aca/colonca1857.jpeg
15,./LC25000/colon_aca/colonca2047.jpeg
15,./LC25000/colon_aca/colonca2161.jpeg
15,./LC25000/colon_aca/colonca2333.jpeg
15,./LC25000/colon_aca/colonca3215.jpeg
15,./LC25000/colon_aca/colonca3273.jpeg
15,./LC25000/colon_aca/colonca4163.jpeg
15,./LC25000/colon_aca/colonca4164.jpeg
15,./LC25000/colon_aca/colonca4864.jpeg
15,./LC25000/colon_aca/colonca750.jpeg
15,./LC25000/colon_aca/colonca858.jpeg
16,./LC25000/colon_aca/colonca1162.jpeg
16,./LC25000/colon_aca/colonca156.jpeg
16,./LC25000/colon_aca/colonca213.jpeg
16,./LC25000/colon_aca/colonca2473.jpeg
16,./LC25000/colon_aca/colonca2474.jpeg
16,./LC25000/colon_aca/colonca2591.jpeg
16,./LC25000/colon_aca/colonca2771.jpeg
16,./LC25000/colon_aca/colonca2832.jpeg
16,./LC25000/colon_aca/colonca2833.jpeg
16,./LC25000/colon_aca/colonca3595.jpeg
16,./LC25000/colon_aca/colonca4472.jpeg
16,./LC25000/colon_aca/colonca4584.jpeg
16,./LC25000/colon_aca/colonca816.jpeg
16,./LC25000/colon_aca/colonca817.jpeg
17,./LC25000/colon_aca/colonca1017.jpeg
17,./LC25000/colon_aca/colonca1248.jpeg
17,./LC25000/colon_aca/colonca1424.jpeg
17,./LC25000/colon_aca/colonca1965.jpeg
17,./LC25000/colon_aca/colonca2196.jpeg
17,./LC25000/colon_aca/colonca2256.jpeg
17,./LC25000/colon_aca/colonca2731.jpeg
17,./LC25000/colon_aca/colonca302.jpeg
17,./LC25000/colon_aca/colonca3023.jpeg
17,./LC25000/colon_aca/colonca3253.jpeg
17,./LC25000/colon_aca/colonca3434.jpeg
17,./LC25000/colon_aca/colonca3494.jpeg
17,./LC25000/colon_aca/colonca3673.jpeg
17,./LC25000/colon_aca/colonca3731.jpeg
17,./LC25000/colon_aca/colonca3732.jpeg
17,./LC25000/colon_aca/colonca418.jpeg
17,./LC25000/colon_aca/colonca4257.jpeg
17,./LC25000/colon_aca/colonca4258.jpeg
17,./LC25000/colon_aca/colonca4609.jpeg
17,./LC25000/colon_aca/colonca4730.jpeg
17,./LC25000/colon_aca/colonca4731.jpeg
17,./LC25000/colon_aca/colonca59.jpeg
17,./LC25000/colon_aca/colonca895.jpeg
18,./LC25000/colon_aca/colonca1353.jpeg
18,./LC25000/colon_aca/colonca1415.jpeg
18,./LC25000/colon_aca/colonca167.jpeg
18,./LC25000/colon_aca/colonca1718.jpeg
18,./LC25000/colon_aca/colonca2010.jpeg
18,./LC25000/colon_aca/colonca2138.jpeg
18,./LC25000/colon_aca/colonca2139.jpeg
18,./LC25000/colon_aca/colonca233.jpeg
18,./LC25000/colon_aca/colonca2372.jpeg
18,./LC25000/colon_aca/colonca2486.jpeg
18,./LC25000/colon_aca/colonca3667.jpeg
18,./LC25000/colon_aca/colonca3962.jpeg
18,./LC25000/colon_aca/colonca4248.jpeg
18,./LC25000/colon_aca/colonca4249.jpeg
18,./LC25000/colon_aca/colonca4597.jpeg
18,./LC25000/colon_aca/colonca4598.jpeg
18,./LC25000/colon_aca/colonca4658.jpeg
18,./LC25000/colon_aca/colonca4845.jpeg
18,./LC25000/colon_aca/colonca4957.jpeg
18,./LC25000/colon_aca/colonca4995.jpeg
18,./LC25000/colon_aca/colonca55.jpeg
18,./LC25000/colon_aca/colonca593.jpeg
18,./LC25000/colon_aca/colonca709.jpeg
19,./LC25000/colon_aca/colonca1083.jpeg
19,./LC25000/colon_aca/colonca2214.jpeg
19,./LC25000/colon_aca/colonca2920.jpeg
19,./LC25000/colon_aca/colonca2921.jpeg
19,./LC25000/colon_aca/colonca3753.jpeg
19,./LC25000/colon_aca/colonca380.jpeg
19,./LC25000/colon_aca/colonca4683.jpeg
19,./LC25000/colon_aca/colonca4862.jpeg
19,./LC25000/colon_aca/colonca4918.jpeg
19,./LC25000/colon_aca/colonca557.jpeg
19,./LC25000/colon_aca/colonca743.jpeg
20,./LC25000/colon_aca/colonca1145.jpeg
20,./LC25000/colon_aca/colonca1439.jpeg
20,./LC25000/colon_aca/colonca1440.jpeg
20,./LC25000/colon_aca/colonca1747.jpeg
20,./LC25000/colon_aca/colonca1918.jpeg
20,./LC25000/colon_aca/colonca2568.jpeg
20,./LC25000/colon_aca/colonca2695.jpeg
20,./LC25000/colon_aca/colonca2813.jpeg
20,./LC25000/colon_aca/colonca3211.jpeg
20,./LC25000/colon_aca/colonca3270.jpeg
20,./LC25000/colon_aca/colonca3271.jpeg
20,./LC25000/colon_aca/colonca3272.jpeg
20,./LC25000/colon_aca/colonca3337.jpeg
20,./LC25000/colon_aca/colonca3393.jpeg
20,./LC25000/colon_aca/colonca3394.jpeg
20,./LC25000/colon_aca/colonca3454.jpeg
20,./LC25000/colon_aca/colonca3811.jpeg
20,./LC25000/colon_aca/colonca4103.jpeg
20,./LC25000/colon_aca/colonca4104.jpeg
20,./LC25000/colon_aca/colonca4159.jpeg
20,./LC25000/colon_aca/colonca4461.jpeg
20,./LC25000/colon_aca/colonca4743.jpeg
20,./LC25000/colon_aca/colonca4919.jpeg
20,./LC25000/colon_aca/colonca493.jpeg
20,./LC25000/colon_aca/colonca559.jpeg
20,./LC25000/colon_aca/colonca745.jpeg
20,./LC25000/colon_aca/colonca746.jpeg
20,./LC25000/colon_aca/colonca799.jpeg
20,./LC25000/colon_aca/colonca909.jpeg
21,./LC25000/colon_aca/colonca1.jpeg
21,./LC25000/colon_aca/colonca1140.jpeg
21,./LC25000/colon_aca/colonca1202.jpeg
21,./LC25000/colon_aca/colonca1852.jpeg
21,./LC25000/colon_aca/colonca2035.jpeg
21,./LC25000/colon_aca/colonca2157.jpeg
21,./LC25000/colon_aca/colonca2211.jpeg
21,./LC25000/colon_aca/colonca249.jpeg
21,./LC25000/colon_aca/colonca2506.jpeg
21,./LC25000/colon_aca/colonca2688.jpeg
21,./LC25000/colon_aca/colonca2864.jpeg
21,./LC25000/colon_aca/colonca3037.jpeg
21,./LC25000/colon_aca/colonca3205.jpeg
21,./LC25000/colon_aca/colonca3385.jpeg
21,./LC25000/colon_aca/colonca374.jpeg
21,./LC25000/colon_aca/colonca375.jpeg
21,./LC25000/colon_aca/colonca4096.jpeg
21,./LC25000/colon_aca/colonca4207.jpeg
21,./LC25000/colon_aca/colonca4272.jpeg
21,./LC25000/colon_aca/colonca4273.jpeg
21,./LC25000/colon_aca/colonca4274.jpeg
21,./LC25000/colon_aca/colonca4387.jpeg
21,./LC25000/colon_aca/colonca4565.jpeg
21,./LC25000/colon_aca/colonca4680.jpeg
21,./LC25000/colon_aca/colonca4914.jpeg
21,./LC25000/colon_aca/colonca554.jpeg
21,./LC25000/colon_aca/colonca737.jpeg
21,./LC25000/colon_aca/colonca77.jpeg
22,./LC25000/colon_aca/colonca104.jpeg
22,./LC25000/colon_aca/colonca1167.jpeg
22,./LC25000/colon_aca/colonca1231.jpeg
22,./LC25000/colon_aca/colonca1290.jpeg
22,./LC25000/colon_aca/colonca1291.jpeg
22,./LC25000/colon_aca/colonca1292.jpeg
22,./LC25000/colon_aca/colonca1587.jpeg
22,./LC25000/colon_aca/colonca1708.jpeg
22,./LC25000/colon_aca/colonca1998.jpeg
22,./LC25000/colon_aca/colonca2065.jpeg
22,./LC25000/colon_aca/colonca2358.jpeg
22,./LC25000/colon_aca/colonca2359.jpeg
22,./LC25000/colon_aca/colonca2418.jpeg
22,./LC25000/colon_aca/colonca281.jpeg
22,./LC25000/colon_aca/colonca3123.jpeg
22,./LC25000/colon_aca/colonca3124.jpeg
22,./LC25000/colon_aca/colonca3416.jpeg
22,./LC25000/colon_aca/colonca3476.jpeg
22,./LC25000/colon_aca/colonca3713.jpeg
22,./LC25000/colon_aca/colonca3765.jpeg
22,./LC25000/colon_aca/colonca397.jpeg
22,./LC25000/colon_aca/colonca4179.jpeg
22,./LC25000/colon_aca/colonca4768.jpeg
22,./LC25000/colon_aca/colonca873.jpeg
22,./LC25000/colon_aca/colonca930.jpeg
22,./LC25000/colon_aca/colonca931.jpeg
23,./LC25000/colon_aca/colonca1342.jpeg
23,./LC25000/colon_aca/colonca1400.jpeg
23,./LC25000/colon_aca/colonca158.jpeg
23,./LC25000/colon_aca/colonca1709.jpeg
23,./LC25000/colon_aca/colonca1772.jpeg
23,./LC25000/colon_aca/colonca1823.jpeg
23,./LC25000/colon_aca/colonca2066.jpeg
23,./LC25000/colon_aca/colonca2361.jpeg
23,./LC25000/colon_aca/colonca2420.jpeg
23,./LC25000/colon_aca/colonca2535.jpeg
23,./LC25000/colon_aca/colonca2658.jpeg
23,./LC25000/colon_aca/colonca2659.jpeg
23,./LC25000/colon_aca/colonca3179.jpeg
23,./LC25000/colon_aca/colonca3235.jpeg
23,./LC25000/colon_aca/colonca3652.jpeg
23,./LC25000/colon_aca/colonca399.jpeg
23,./LC25000/colon_aca/colonca522.jpeg
23,./LC25000/colon_aca/colonca819.jpeg
24,./LC25000/colon_aca/colonca1100.jpeg
24,./LC25000/colon_aca/colonca1698.jpeg
24,./LC25000/colon_aca/colonca1814.jpeg
24,./LC25000/colon_aca/colonca1815.jpeg
24,./LC25000/colon_aca/colonca2280.jpeg
24,./LC25000/colon_aca/colonca2529.jpeg
24,./LC25000/colon_aca/colonca2580.jpeg
24,./LC25000/colon_aca/colonca3174.jpeg
24,./LC25000/colon_aca/colonca3283.jpeg
24,./LC25000/colon_aca/colonca338.jpeg
24,./LC25000/colon_aca/colonca3407.jpeg
24,./LC25000/colon_aca/colonca3590.jpeg
24,./LC25000/colon_aca/colonca3591.jpeg
24,./LC25000/colon_aca/colonca4300.jpeg
24,./LC25000/colon_aca/colonca4349.jpeg
24,./LC25000/colon_aca/colonca4577.jpeg
24,./LC25000/colon_aca/colonca4697.jpeg
24,./LC25000/colon_aca/colonca922.jpeg
25,./LC25000/colon_aca/colonca1766.jpeg
25,./LC25000/colon_aca/colonca1873.jpeg
25,./LC25000/colon_aca/colonca1941.jpeg
25,./LC25000/colon_aca/colonca1993.jpeg
25,./LC25000/colon_aca/colonca2060.jpeg
25,./LC25000/colon_aca/colonca208.jpeg
25,./LC25000/colon_aca/colonca2585.jpeg
25,./LC25000/colon_aca/colonca3062.jpeg
25,./LC25000/colon_aca/colonca3352.jpeg
25,./LC25000/colon_aca/colonca3411.jpeg
25,./LC25000/colon_aca/colonca3535.jpeg
25,./LC25000/colon_aca/colonca3644.jpeg
25,./LC25000/colon_aca/colonca3945.jpeg
25,./LC25000/colon_aca/colonca4172.jpeg
25,./LC25000/colon_aca/colonca4173.jpeg
25,./LC25000/colon_aca/colonca448.jpeg
25,./LC25000/colon_aca/colonca4699.jpeg
25,./LC25000/colon_aca/colonca4700.jpeg
25,./LC25000/colon_aca/colonca4989.jpeg
25,./LC25000/colon_aca/colonca515.jpeg
25,./LC25000/colon_aca/colonca98.jpeg
26,./LC25000/colon_aca/colonca1402.jpeg
26,./LC25000/colon_aca/colonca1651.jpeg
26,./LC25000/colon_aca/colonca2002.jpeg
26,./LC25000/colon_aca/colonca2174.jpeg
26,./LC25000/colon_aca/colonca2537.jpeg
26,./LC25000/colon_aca/colonca2716.jpeg
26,./LC25000/colon_aca/colonca2717.jpeg
