cluster_label,anchor_img_path,comparison_img_path,user_input
1,./LC25000/lung_n/lungn1156.jpeg,./LC25000/lung_n/lungn3704.jpeg,y
1,./LC25000/lung_n/lungn1156.jpeg,./LC25000/lung_n/lungn4959.jpeg,y
1,./LC25000/lung_n/lungn1156.jpeg,./LC25000/lung_n/lungn3520.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1684.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn168.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn4454.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1751.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn3917.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn3733.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1685.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn4683.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1021.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1314.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1134.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1201.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn535.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn2595.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn1022.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn4505.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn3918.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn296.jpeg,y
2,./LC25000/lung_n/lungn1200.jpeg,./LC25000/lung_n/lungn3318.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn4377.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn4318.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn4201.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn2643.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3308.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3844.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn4441.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn1431.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3547.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3187.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3360.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn1186.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn1303.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3969.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn162.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn2768.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3780.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn4499.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn1489.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn2584.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn1739.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn2642.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn3548.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn1187.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn4022.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn2947.jpeg,y
3,./LC25000/lung_n/lungn2946.jpeg,./LC25000/lung_n/lungn1490.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn2446.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn2695.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn3295.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn3044.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn330.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn144.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn3296.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn1054.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn4665.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn2568.jpeg,y
4,./LC25000/lung_n/lungn2569.jpeg,./LC25000/lung_n/lungn1419.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3636.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn1877.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3934.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn1215.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2734.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2250.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn4174.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3334.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn1703.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2010.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3935.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2433.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3698.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2310.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3572.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn1586.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn4048.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2434.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2616.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn849.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3156.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn3933.jpeg,y
5,./LC25000/lung_n/lungn972.jpeg,./LC25000/lung_n/lungn2251.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn654.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn3798.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn1564.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn2048.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn4682.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn1313.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn2890.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn4569.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn1682.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn1086.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn2413.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn4268.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn4744.jpeg,y
6,./LC25000/lung_n/lungn1683.jpeg,./LC25000/lung_n/lungn2536.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn918.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4710.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4237.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4833.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn3037.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4478.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn3281.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn624.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn3995.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4056.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4479.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4958.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn2975.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4709.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn3161.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4055.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn1042.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4655.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn3583.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn919.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn1279.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn3584.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn29.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4894.jpeg,y
7,./LC25000/lung_n/lungn3282.jpeg,./LC25000/lung_n/lungn4420.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn1444.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn4456.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn4153.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn598.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn465.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn955.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn1087.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn1923.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn1135.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn1992.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn3498.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn3737.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn3319.jpeg,y
8,./LC25000/lung_n/lungn830.jpeg,./LC25000/lung_n/lungn1258.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn4637.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn2658.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn3923.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn2060.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn2297.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn3257.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn1690.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn4038.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn770.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn3443.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn4460.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn4335.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn3442.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn4158.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn715.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn1571.jpeg,y
9,./LC25000/lung_n/lungn4812.jpeg,./LC25000/lung_n/lungn2059.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn1557.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn2405.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn4865.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn1193.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn54.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn950.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn4260.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn4084.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn589.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn706.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn2468.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn4864.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn1495.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn2041.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn3851.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn2404.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn2168.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn3249.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn3912.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn3313.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn4380.jpeg,y
10,./LC25000/lung_n/lungn2040.jpeg,./LC25000/lung_n/lungn1556.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn2044.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn764.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn1311.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn3916.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn4326.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn1198.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn1803.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn2843.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn3790.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn166.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn4210.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn3791.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn291.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn649.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn4678.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn1438.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn4209.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn533.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn3315.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn2652.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn2227.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn1679.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn351.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn4679.jpeg,y
11,./LC25000/lung_n/lungn4327.jpeg,./LC25000/lung_n/lungn462.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn3867.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn4097.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn3206.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2551.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn3810.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn3327.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn4881.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn4279.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn4879.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn4880.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn479.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn4044.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2123.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn962.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2967.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn3381.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2606.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2789.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn3569.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn1208.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2124.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn834.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2665.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn231.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2900.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn427.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn66.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn900.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn901.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn2605.jpeg,y
12,./LC25000/lung_n/lungn177.jpeg,./LC25000/lung_n/lungn3326.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn1952.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn319.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn1280.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn4895.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn2015.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn2378.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn3342.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn2562.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn438.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn4294.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn1888.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn3343.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn1648.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn3395.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn3221.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn1339.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn499.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn3222.jpeg,y
13,./LC25000/lung_n/lungn378.jpeg,./LC25000/lung_n/lungn1281.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn3003.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn2949.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn755.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn50.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn3424.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn2463.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn4138.jpeg,y
14,./LC25000/lung_n/lungn2030.jpeg,./LC25000/lung_n/lungn3004.jpeg,y
